ID do Cliente,Tipo de Cliente,Data da Venda,ID do Carro Vendido,Marca do Carro,Ano de Fabricação do Carro,Quilometragem do Carro no Momento da Venda,Tipo de Combustível,Tipo de Transmissão,Preço de Venda (R$),Forma de Pagamento,Status do Pagamento,Histórico de Aluguel (se aplicável),ID do Contrato de Aluguel Anterior (se aplicável),Desconto para Ex-cliente de Aluguel (%),Cancelamento da Venda,Motivo do Cancelamento (se aplicável),Coerente
80265,b2B,2024-02-02,237972,chEvROlET,2011,241189,diESEl,MaNual,65836.12,TrANSFerÊNcIA bancÁrIa,completO,siM,76286.0,5,sIm,proBlEma nA DocUmENtaçÃO,True
51547,b2B,06/01/2022,431782,tOyOTa,2011,230113,híBrIdO,autoMáTiCa,65836.12,TRaNsFeRêNciA bancáRIa,cOMplETo,nãO,,0,SIM,fiNanCiAMeNTO neGAdO,True
31903,B2B,01/07/2022,121457,HYuNdaI,2019,94471,diEsEl,MaNUaL,110263.78,transfErênciA bAncárIa,ComPLetO,sIM,28966.0,10,NÃO,,True
59939,b2C,2023-10-02,243557,foRd,2018,119642,HíbRIDo,AUTOmáTICa,99237.41,finANciaMeNTo,em ANdAmeNto,Sim,65082.0,15,nÃo,,True
40116,b2C,22 de January de 2023,528159,toYOTa,2013,185803,ELétrICO,MANUAL,76788.01,CaRtÃo De CrédiTO,compleTo,sim,42090.0,15,nãO,,True
42558,b2b,01/01/2024,754175,HyUnDai,2013,183781,HÍBrIdO,AUToMÁtICA,72948.61,TRanSfeRÊnCia Bancária,CoMpLETo,nÃO,,0,siM,cLIENtE dESiStIU,True
42968,B2C,02 de July de 2022,619240,hYunDaI,2020,76059,HÍbRidO,mAnuAL,122175.94,CarTÃO dE cRÉdItO,complETo,NÃO,,0,SIM,fINANCIAmEntO neGADo,True
90426,b2B,30/10/2022,266417,vOlkSwAgEn,2014,165105,HÍBRIDo,mAnual,76788.01,fInAnciAmEntO,EM aNdAmeNTO,NãO,,0,SIm,fInANciAmENTo NEGaDo,True
22842,b2c,15/08/2024,889389,HyundAI,2016,120769,diESEL,maNUal,89561.76,transFeRêNcIa BaNcÁrIA,cOMpLeto,NÃO,,0,N,,True
80133,B2c,2022-10-30,439928,nISSan,2017,139695,HÍBrIdo,MAnual,94275.53,CArTÃO De Crédito,coMplETo,NÃo,,0,nÃO,,True
73412,B2c,25/11/2023,638244,FoRd,2017,114513,GaSOLINA,MAnual,94275.53,tRansferêNcIa BancÁrIA,comPletO,nÃo,,0,NÃO,,True
96827,B2b,2024-09-27,544257,chEVROlET,2016,129579,GASOLinA,AUToMÁTicA,85083.67,fiNAncIAMEnTO,em aNdamENTO,Não,,0,SIM,PRObLeMa Na dOcumentAçÃO,True
14408,b2B,05 de August de 2023,777561,chevRolet,2014,159383,gasOLInA,mAnUAL,76788.01,CartÃo De cRÉDiTO,COMPLEto,nãO,,0,NãO,,True
79218,B2B,05 de June de 2022,680272,niSsaN,2014,185098,dIesEl,MAnuaL,76788.01,carTÃo DE crédiTo,cOMPLeTo,Não,,0,NãO,,True
34673,B2b,2023-12-07,807872,HyuNdAI,2021,49243,HíBriDo,Manual,122175.94,TraNSFeRêNCIA bANCÁRIa,COmPlETO,NÃo,,0,SIm,ClIeNTE DesIstiU,True
2164,B2c,2024-01-25,609731,VolkswAgeN,2010,212501,gAsOLIna,auTomÁTIcA,65836.12,tRAnSferência BaNCÁrIA,cOmplEtO,Não,,0,sim,clIEnTe DesistiU,True
59916,B2c,2023-05-13,887837,ChevrOLET,2022,38984,EléTRico,aUTOmáTica,135375.0,finANcIAmeNTo,Em anDAmeNTo,nãO,,0,NÃO,,True
73835,B2c,29 de March de 2022,239801,NiSSAn,2013,171867,DiESEl,manual,76788.01,fINAncIAmeNTO,Em AnDAmEnTo,sim,60110.0,10,sim,proBLeMa NA doCUMeNTAçÃO,True
56477,B2C,2024-09-24,375251,nisSan,2012,239908,dIeSEl,maNuAL,72948.61,transfErêNcia BANCáRIa,CoMplETO,nÃO,,0,NãO,,True
28554,b2B,2022-01-29,753037,ToyOTa,2011,251808,HÍBrido,auTOmáTiCa,65836.12,tRANsferência bancÁRiA,COMPlETO,NaO,,0,nÃo,,True
33321,B2b,25/08/2023,418139,HyundAi,2022,39142,dIEsEl,aUtOMÁTiCa,128606.25,tRaNsFerÊnCiA BancÁria,COMpLEto,nÃO,,0,SIm,FInAncIAMeNto neGAdO,True
35281,B2c,26 de December de 2023,761679,hoNDA,2020,64873,elÉTrico,AutOmÁTICa,122175.94,cArTÃO De CrédItO,comPletO,NÃO,,0,sIM,pROBLEma NA dOcumeNtAçãO,True
56577,B2B,2022-11-23,556124,TOYota,2018,98012,eLéTRiCo,AUtOMáTIca,104750.59,FINaNCiAmeNTO,EM anDAMeNto,NãO,,0,nÃo,,True
34534,B2c,2023-08-14,450304,nISSAN,2019,76606,hÍBrIDo,MANuAL,116067.14,TRaNsFERÊncIA bANcáRIA,cOMPLETO,Sim,81649.0,10,SIM,finanCiAMeNtO NeGAdO,True
6015,B2C,2022-03-19,178334,tOyoTa,2010,277970,DIeSEl,ManUaL,65836.12,CarTÃo De crÉDITO,COmpLEtO,nÃO,,0,Não,,True
45314,B2B,13 de May de 2024,837220,forD,2020,77405,GASOLIna,MAnUal,116067.14,FinANciAmenTO,em aNdAmeNto,NÃo,,0,NãO,,True
73575,B2B,30 de November de 2023,717625,cHevroLeT,2019,93235,dieSEL,ManuaL,110263.78,cArtÃo DE cRéditO,COMPLeto,NÃo,,0,sIM,clIENtE DESIstIu,True
36713,B2C,22 de March de 2024,481022,niSsAn,2017,126080,EletRiCO,manuAL,94275.53,carTÃo De CrÉDiTO,cOMpleTo,N,,0,sIm,FInAncIAMEnTO neGadO,True
14223,B2B,08/03/2024,752846,hYunDAI,2010,232758,ElÉtrIco,automáTICa,62544.32,fINAnciamENTO,Em andaMENTO,nÃo,,0,Sim,pRoBleMa Na DoCUMeNtaÇÃo,True
62572,B2C,12/12/2022,475013,HYUNDai,2019,87682,gAsOLINa,AuTOMáTIca,116067.14,FinANCiaMenTO,eM AndameNtO,nÃo,,0,SIm,FINANCiaMento negADo,True
64572,b2c,08 de November de 2022,806661,VOlkswagEn,2020,77728,HiBRidO,MAnUaL,122175.94,TRansFerêNCiA BaNcáriA,ComplEto,NÃo,,0,NÃo,,True
57726,b2c,2023-01-08,445987,nIsSaN,2013,182734,híbrIdO,mANuaL,76788.01,caRTão DE crÉdITo,cOMplETo,NÃO,,0,siM,PROBLEma na dOcUMENTaÇÃO,True
15696,b2c,2022-04-04,524997,cheVROLET,2016,136315,hÍBrIDO,mAnual,89561.76,TraNsferÊnCia BancÁRIA,comPlETo,Não,,0,NÃO,,True
8848,b2c,23/04/2022,511596,nISSAn,2018,97572,ELÉtrIco,autOMáTIcA,110263.78,Cartão De créDItO,comPlEto,nÃO,,0,NãO,,True
31254,b2B,2022-11-14,879919,CHEvrOlet,2011,198110,DieSEL,manUAL,65836.12,FiNancIAmento,em aNdamENtO,nÃo,,0,Não,,True
2949,b2c,09 de September de 2024,148232,ForD,2017,118540,elÉTRICo,manUAL,94275.53,finAnCiamENto,eM anDaMentO,NÃO,,0,Nao,,True
78344,B2c,12/08/2024,604389,nissaN,2011,219276,GASOlINa,auTOMÁTIcA,69301.18,cARtao DE CReDIto,cOMPleTO,nãO,,0,nÃo,,True
76341,B2b,09 de October de 2022,574303,tOyOta,2014,181773,HíBRiDO,MAnuaL,76788.01,carTãO De cRédiTo,CompLETO,NÃO,,0,siM,FINAnCIaMeNtO NEGADo,True
66740,b2C,2023-09-10,839541,fORD,2015,167244,diEsEL,MANUAl,85083.67,CARTÃO de CRéDiTo,COMPLetO,Sim,39749.0,10,SIM,fINaNciamEnTo NEGado,True
22542,B2b,2024-04-27,676279,VOLKSwageN,2019,75239,hÍbriDo,MANual,110263.78,fiNANCiamENto,Em ANdAMento,nao,,0,sIM,fInAnCIamenTO nEgado,True
85824,b2b,2022-10-25,281661,FoRd,2010,230351,GASOLiNA,autOMáticA,62544.32,CArtÃo dE crédiTo,compLEto,NÃO,,0,SIm,PRObLeMa na DoCumEnTAçÃo,True
28932,b2c,05 de May de 2024,930801,hYuNdAi,2012,233614,eLétrico,Manual,72948.61,finAncIamEntO,Em AnDaMeNTO,SIm,64573.0,15,sim,FiNanCIaMENto NEgadO,True
40779,b2B,25 de January de 2023,809497,HOndA,2017,127424,HÍBRIDO,MaNuAL,89561.76,cArTão dE crédiTo,COmPLETO,Sim,55970.0,15,sim,PRObLeMa NA dOcUMenTaÇão,True
34650,B2B,08/11/2022,436386,volkSWAGeN,2018,115438,HÍbriDO,MaNUAL,94275.53,TRANsFErêNcIa bAncÁRiA,COMPleTO,NãO,,0,SiM,fInaNCiaMEnTo nEgAdo,True
46856,b2b,21 de March de 2024,699102,hoNdA,2010,239124,gASOLiNa,manuaL,62544.32,CaRtÃO De CRédITO,ComPLeTo,sim,48890.0,10,NÃo,,True
50846,B2C,18/01/2022,317999,HyuNdAi,2010,272440,DIESel,AUtOmÁtica,65836.12,FinAnCIAmENtO,EM andamEnto,nÃO,,0,NÃo,,True
35533,B2b,2022-02-19,393936,HYUNDAi,2020,74369,GaSOliNa,ManUal,116067.14,fINAncIAmENto,Em AnDamENTo,NÃO,,0,SIm,clieNTE DEsISTIU,True
59446,b2C,08 de October de 2023,423574,VolKswAgEn,2016,131460,eletRIcO,maNuaL,89561.76,tRansfeRênCiA BancárIa,comPLETo,Não,,0,N,,True
67526,b2b,02/03/2022,783817,FoRD,2010,278605,GAsoLiNa,MAnuAL,62544.32,TRANsferêNciA bAncÁriA,comPlETO,NÃo,,0,nãO,,True
27176,B2B,2022-07-28,215442,hoNDa,2017,124368,hÍBRiDo,AUtOmÁtiCA,89561.76,FINanCIamEnTO,em anDAMento,NãO,,0,Sim,FINANciAmenTo NEgadO,True
61746,b2B,2024-07-13,333726,HOnDA,2013,213510,híbRIdO,AutOMÁTica,72948.61,fINaNCIAmeNTo,Em aNdaMenTo,siM,80376.0,10,siM,FiNANciAMenTO NEGADO,True
25667,B2B,17 de November de 2022,645848,NisSan,2017,114551,DIeSel,manUAl,89561.76,CArTãO dE CRédito,COMplEto,Não,,0,SIm,FiNaNCiAMEnto nEGado,True
84675,B2B,2023-08-17,912137,nisSaN,2016,145838,EléTRIco,MAnuAL,85083.67,FinaNciAMEntO,EM ANdaMEnTo,nÃO,,0,SiM,finanCiAMenTO neGadO,True
36425,B2c,27 de August de 2023,559231,HONDA,2015,164474,HíBrIDO,MAnual,85083.67,tRANsFErÊNCiA baNcáRia,COmPLeto,NÃo,,0,Sim,prOblemA Na DoCUMENTaÇÃO,True
15320,B2c,02 de April de 2024,674415,hyuNdAI,2014,184486,HibRiDO,mAnUAl,80829.49,carTãO De CréDiTO,coMPlEto,N,,0,sIm,PrObLEma nA docUMeNTAçÃO,True
15997,B2c,29/03/2023,774001,CheVrOleT,2018,115801,hÍbRIDo,AUTomátICA,99237.41,cARTÃo dE CRéDITO,coMpLetO,NÃO,,0,SIm,pROblemA na DoCumENtaÇãO,True
77941,B2C,06/09/2024,124662,nisSAn,2018,98590,híBRidO,MaNuaL,110263.78,TRaNsFErÊnCia BANCárIa,cOMPlEtO,nÃO,,0,Sim,fINaNciaMEntO NeGado,True
85929,b2b,17/12/2022,146471,FORd,2014,176824,ElÉtrico,AuToMátIcA,76788.01,carTão DE CRédiTO,CoMPleTO,nÃo,,0,Não,,True
25489,B2c,09 de August de 2022,730803,hyUNDaI,2022,30125,ElÉTRICo,aUTomÁticA,135375.0,CArTãO dE cRÉdItO,compLeTO,SIm,14230.0,5,nÃo,,True
101,B2c,20 de March de 2023,921669,volKSwAgEn,2011,244101,hiBrIdO,auTomáTiCa,69301.18,CaRTÃO De CrédiTO,CompleTo,sIm,50725.0,15,SIM,pROBLEMA NA DoCumenTaÇÃo,True
18673,B2B,29 de May de 2023,187675,ToYoTA,2017,129787,dIEsEl,AuTOmátiCA,89561.76,tRaNsferênCIA BANcÁRiA,compLETo,NãO,,0,sIm,FInaNcIAmentO negADO,True
36805,B2C,21/01/2024,964985,nIssAN,2020,74408,EléTRico,MAnuAl,122175.94,FInANcIAmeNtO,eM ANdAMeNTo,naO,,0,nãO,,True
64972,b2B,22 de February de 2024,817710,FoRd,2016,150405,gasolINa,AuTomÁtIca,85083.67,TRaNsfErÊncIA BANcárIa,comPLEtO,SiM,75620.0,15,NÃo,,True
21367,b2b,2023-01-06,205516,ForD,2015,166734,ElÉtRICo,autOMáTIca,80829.49,financiamENtO,Em aNdamEnTO,SIM,10986.0,5,nãO,,True
13796,b2B,2024-07-28,163815,vOLKswaGEn,2019,93354,híBriDO,AutOmáTICa,110263.78,traNsfeRêNCIa BANcárIA,cOMPLeTo,NÃo,,0,sim,fiNanCIAMento nEGAdO,True
21090,b2c,11/12/2023,417638,chEvROlEt,2010,215425,GaSOlIna,AutOMáTICa,65836.12,traNSFerÊncIA bAncáRIA,ComPLeTO,Não,,0,sIm,fiNANcIaMEnTo NegaDO,True
95556,b2B,2022-10-23,726031,fORD,2017,131606,ELéTRico,mAnUal,89561.76,TraNSFeRênciA BanCÁRIA,cOmplEtO,sIm,19632.0,5,Sim,fINanCIAmENto nEgaDo,True
40628,b2B,20 de February de 2024,464395,hYunDai,2016,143343,GASoLInA,MAnUAl,85083.67,fiNANCiAmeNtO,em ANDAmeNtO,NÃo,,0,nÃO,,True
82407,B2b,2022-03-01,714245,VolkSWAgEN,2016,150578,GasoLInA,MANUAl,85083.67,FInanCIamEntO,Em ANDaMentO,NãO,,0,sIM,fiNanCiaMEntO NEGado,True
63893,b2c,29/06/2024,635589,vOlKSwAgen,2015,142933,gasoliNa,MaNUAL,85083.67,tRanSFerÊncia baNCÁRia,cOMPlEto,nãO,,0,SiM,cliENTe DesiStiu,True
14803,b2C,19/09/2024,737592,tOYOta,2019,98640,GasOLINa,AUTOmÁTIca,116067.14,tRANsFERêNcia bANCÁrIa,cOmPleTo,sIM,38714.0,10,sIM,FinaNcIAmento Negado,True
29971,b2b,2023-08-07,619812,vOLkSwAgen,2021,54444,diesel,autOmáTica,122175.94,FInAnciamEnTo,eM ANdaMentO,NÃo,,0,sIm,CLIEnTe dESiSTIu,True
22209,b2c,06 de January de 2022,769987,VOlksWAGeN,2011,227161,dIEsel,aUTOMáTicA,69301.18,TraNSFERÊnCiA BAnCÁriA,cOmPLetO,nÃo,,0,SiM,finaNcIamento NEgAdo,True
26223,B2c,04/04/2023,506538,honDA,2012,222362,hiBRIDo,AutomÁtIcA,72948.61,traNsfeRÊNCIa bANCáRIa,CoMpLetO,NÃO,,0,Sim,fiNANCiAmENTo neGAdO,True
75098,B2C,18/01/2022,533119,hYuNDaI,2010,251989,eLétrIco,auTOMátIca,65836.12,fINanciamento,EM ANdamenTO,siM,76259.0,15,sIm,fiNAnCIAmENto nEgaDo,True
49406,b2c,09/09/2023,230310,toYota,2022,35005,eLétriCO,aUTomática,135375.0,FinAnCIaMENto,em ANDAMEnTo,sIm,79799.0,15,NÃO,,True
72664,b2b,17/05/2022,826282,vOlKSWAgEN,2011,216877,GasOLina,MANUAl,65836.12,cARTÃO De crÉdiTo,ComplETO,nÃo,,0,Sim,prObleMa nA DOCUMentaÇÃo,True
78059,B2b,02 de July de 2024,880237,VOLKSwaGen,2012,183963,gASOlINA,AutOMÁtICa,69301.18,CARtÃO De créDITO,cOmPLEtO,nãO,,0,siM,clIeNtE DEsIsTIU,True
60415,B2c,20/01/2022,539350,fORd,2016,154471,gasOliNa,autOMÁTIca,89561.76,CArtÃo de cRéDiTo,comPlEtO,NÃO,,0,nÃo,,True
41999,B2c,04/03/2022,389310,ChEVrOLEt,2022,36174,DIeSEL,manuaL,135375.0,TraNsfERÊNcia BAncáRiA,CompLeto,N,,0,NÃo,,True
3320,B2C,27/04/2022,284944,HONDA,2022,36984,DiESel,mANUAl,135375.0,FiNANCiAMento,em AnDAmento,nÃO,,0,NÃo,,True
69686,b2b,2023-07-16,159219,cHEvrOLET,2014,158994,gasOliNa,autoMÁTica,76788.01,tranSfERÊnCIA baNcÁRIa,coMplEtO,nãO,,0,sIm,proBlEMA Na dOcUMENTAçãO,True
30584,B2B,12 de October de 2022,596611,NIsSAN,2021,54243,dieSeL,aUTOMÁtica,122175.94,FinaNciAmEnTO,Em AndameNtO,nÃo,,0,SiM,PrObleMa Na documentaçÃO,True
11862,B2b,06/03/2023,427562,HOnDa,2010,217579,GaSolinA,MANUal,62544.32,FInAnCiamEntO,eM aNdAMenTo,nÃO,,0,Sim,CLiEnTE DeSISTIu,True
16618,B2b,2023-12-01,916537,foRd,2016,150371,GAsolINa,AuTOMÁTiCa,85083.67,fINanciaMenTO,eM anDAmEnto,NÃO,,0,NãO,,True
50509,B2b,02/03/2024,684352,HOnda,2012,208255,elÉtriCO,aUToMÁtiCA,69301.18,cARtÃo de cRédiTo,CoMpLeTo,nãO,,0,nÃO,,True
14293,B2c,04 de March de 2024,368943,HOndA,2014,173673,GAsoliNa,MAnuAl,80829.49,CARtão DE CrÉDIto,cOmpletO,nÃO,,0,siM,ProBlema nA docUMentaçãO,True
43965,b2B,13/03/2024,856929,hYundAI,2016,159116,eLéTRicO,AUtOMátICA,85083.67,FINanciamENTO,em AndamEntO,NaO,,0,sim,clIENte dESISTiU,True
94014,B2B,22/08/2024,858611,chevRoLET,2018,107436,GAsoLiNA,MaNUaL,94275.53,FiNaNciAmenTO,EM aNDaMEnTO,Não,,0,N,,True
38903,b2B,2023-09-22,798654,CHEVRoLeT,2012,215537,eLéTRiCo,manuAL,69301.18,finAnciameNTo,eM aNdaMenTO,Sim,48295.0,15,SIm,FinanCiAMEnTo negAdo,True
75050,B2c,09 de March de 2024,602069,TOYOTA,2014,190128,elÉtrIco,mANUal,80829.49,TRAnsfErÊNCIA Bancária,cOMPLetO,NÃO,,0,Nao,,True
47221,b2c,16 de December de 2023,342255,cHEvRoleT,2021,59274,HíBrIDO,AUtOMáTiCa,128606.25,tRANSFERênCia BaNCárIA,cOMplEto,NÃo,,0,N,,True
65777,B2B,14 de September de 2024,193924,HOnDa,2015,142971,gASOLINA,MAnUAL,80829.49,fINANcIAmEnTo,em aNdamEntO,Não,,0,siM,fInaNCiamenTO NegadO,True
27375,b2B,23 de March de 2022,318631,VOlkswaGeN,2014,151560,GasOLinA,AutomáTICA,76788.01,fInAncIamEnto,eM AnDAmento,Não,,0,nãO,,True
52396,b2c,21 de December de 2023,642870,FOrD,2018,102096,dIeSEl,MANuAL,99237.41,traNSFErÊNcIa BANCÁria,ComPletO,NÃo,,0,NÃo,,True
66710,B2b,10/04/2023,716813,NIsSaN,2015,136157,dIesel,manUAL,80829.49,cARtão de CrÉDiTo,CompLetO,SIM,15805.0,15,siM,clIenTe DesisTIu,True
40836,B2C,2023-09-19,484438,CHEvrolEt,2022,35277,gaSoliNA,auTOMátICA,135375.0,trAnsfErÊnCia baNcária,coMPlEtO,nÃO,,0,sim,ClieNTe deSiSTiU,True
40815,b2b,26/11/2022,756935,VoLKsWAgEn,2020,74463,EléTrico,AUTOmátiCa,116067.14,FINANCIaMeNtO,EM ANdameNTo,NaO,,0,sim,CLiEnte dESIStiu,True
53596,B2C,2022-04-09,416224,CheVrolEt,2011,217429,ElétRiCo,aUtOMÁTiCA,69301.18,FinaNCiAMEnto,em andAmeNto,nÃo,,0,SiM,prOblEmA na DoCUmeNtAção,True
15014,B2C,13 de April de 2023,119091,forD,2019,93244,ELÉtriCo,MaNUal,116067.14,CArTÃo dE CRéDItO,COMPLETo,NãO,,0,nãO,,True
76202,B2b,13/04/2023,425787,FoRd,2010,216599,elÉtRiCO,automÁTIca,62544.32,TRAnsFerÊNCia bANCáriA,CoMpLeTO,SIM,70414.0,5,nÃO,,True
70205,b2c,07 de May de 2023,443416,nissAn,2016,130209,DieseL,maNuaL,89561.76,trANSFeRênCiA bANcáriA,CoMPlETo,N,,0,sIM,FinaNciAmENTo nEGADo,True
14641,b2C,18/05/2022,667326,hyuNDai,2012,206322,ELeTRicO,ManUal,72948.61,trANSferêNcIa bANCáRia,coMpLetO,NÃo,,0,SIM,ClIeNTE dEsIstIu,True
96017,b2b,2023-10-05,135455,HYuNDaI,2013,198728,HÍBRidO,AUtOMÁTICa,72948.61,fiNaNCIamENto,eM AnDaMenTO,nãO,,0,nÃo,,True
62274,B2B,18 de June de 2022,788207,TOYOta,2012,191238,HÍBRidO,MANUAL,69301.18,FiNANciaMento,Em andAmENtO,siM,32120.0,15,sIm,proBlEma Na dOCuMeNTaÇão,True
66907,b2C,27 de March de 2022,936931,NisSan,2015,166414,diEsEl,mANUaL,85083.67,fiNaNcIaMeNtO,eM AndamENTo,N,,0,nãO,,True
68146,B2B,2023-09-29,623834,VolkSwaGEN,2022,33270,DIESeL,aUToMÁTiCA,128606.25,TRANsfERência BaNcária,cOMplEtO,nãO,,0,siM,CLIente DesistIU,True
19160,b2C,2022-01-28,435332,NiSSaN,2021,49624,eléTrico,mAnuAL,128606.25,TRANSFerÊnCIa BANcÁriA,COmPLetO,NãO,,0,siM,FINancIaMenTO negaDo,True
80959,B2c,15/09/2022,410255,fORD,2017,113322,ElÉtrico,auToMÁtiCa,94275.53,tRaNsfErêNCIA baNCária,coMpLEto,NãO,,0,SIm,prOBLemA NA DOcuMeNtAçÃO,True
64083,B2B,2022-11-27,979209,fOrD,2021,55238,híBrIDo,maNuAl,122175.94,TransferÊncia baNcáRia,CompLEtO,Não,,0,NÃo,,True
65815,b2B,30/07/2024,218804,fORD,2020,79985,híbriDo,maNuAL,116067.14,FinaNciaMENTo,em AndAMENTo,nãO,,0,SiM,FInANCiaMeNTo NegaDo,True
66340,b2C,22 de November de 2023,950878,TOYOta,2014,167548,DieSEL,MaNUAl,80829.49,FiNanCIaMeNTo,eM ANDAmENto,sIM,51358.0,5,NÃO,,True
37068,b2C,2024-02-04,844212,honda,2020,77350,ElÉTrICo,automÁTica,122175.94,TRANSFerÊNcia BANcÁRIa,coMPLeto,NÃo,,0,NaO,,True
48986,b2c,2023-03-05,599569,HYUNdAi,2012,190840,diESeL,AuTOmÁTIca,72948.61,caRTão De cRÉDITO,COMpLeTO,SIM,16995.0,10,SiM,FiNAnCIaMeNtO negADo,True
26562,B2c,2024-04-03,119665,chevROleT,2017,138131,GAsoliNa,mAnuaL,94275.53,tRaNsFerÊnciA BAncÁrIA,COmpletO,SiM,66358.0,10,nÃo,,True
74579,B2b,17/02/2022,855652,hYuNDAI,2021,48275,HíBRIdO,autOMátiCa,122175.94,CaRtÃo DE CrÉdito,cOMplETo,SIm,70462.0,15,NaO,,True
67419,b2b,27/01/2022,911823,voLKSWagEn,2013,168427,gAsOLIna,autoMátiCA,72948.61,fiNaNcIamEntO,EM aNDAMento,nÃO,,0,SIM,PrObleMa NA docUmENTAçÃo,True
65991,B2b,2023-02-17,474620,vOlkSwaGEN,2022,32043,ELéTRico,autOMátiCa,128606.25,carTãO de CRÉdITO,cOMPlEto,NÃo,,0,NÃo,,True
55682,b2c,2023-10-24,302818,ToyotA,2010,223817,ELéTRIcO,manUal,65836.12,tRAnsFerÊnCiA BANcárIA,comPLEto,NÃo,,0,nãO,,True
11519,b2B,2022-01-08,865505,hONda,2018,91153,ElÉTriCo,manuAl,104750.59,financIaMENtO,EM AndaMenTO,nao,,0,NÃO,,True
48384,B2B,12 de October de 2022,114579,vOLKsWAGEN,2015,167694,elÉTrICo,AuToMÁTicA,80829.49,CaRtao de cReDitO,COmPLeTO,Não,,0,Não,,True
88085,b2B,06/07/2022,336789,hyUnDAi,2010,250747,DiesEl,maNuaL,62544.32,fINANCiAmeNtO,eM ANDAMenTo,NÃo,,0,nao,,True
79609,B2c,17/03/2024,138470,ChevROLET,2013,178461,HíbRidO,AUTOMáTICA,76788.01,FiNAnCiAMeNtO,em ANDAMEnTO,SiM,62104.0,10,Sim,prObleMa nA doCumentaçãO,True
64790,B2C,12 de November de 2022,515735,ToYOtA,2018,110562,diESel,manUAL,99237.41,fINancIamEnTO,eM AndAmEntO,sIm,1730.0,10,sIM,clieNte dESiStiu,True
79362,B2c,08/06/2024,886862,fOrD,2020,78808,GAsolIna,AUtoMáTICA,122175.94,TRaNsfeRênCiA BancáRIa,cOmpLeto,nãO,,0,Não,,True
1024,b2C,2023-03-13,245747,NiSSAn,2015,164350,gaSoLina,AUTOMÁtiCA,85083.67,CArTaO DE cRÉDito,cOmPlETO,Sim,19997.0,10,SIM,FINAncIAmEntO neGaDo,True
91114,b2B,2023-02-27,863372,HyUnDAI,2020,67982,DiEsEL,mAnuaL,116067.14,CartÃo DE cRÉdItO,COMPLeTo,NÃO,,0,NãO,,True
64258,B2C,15/11/2022,988477,ToyotA,2014,163493,Gasolina,AutOmÁTICA,80829.49,trANSfeRÊNcIa BanCáriA,compleTO,sIm,65240.0,5,NÃO,,True
25550,b2c,22 de May de 2022,472773,foRd,2019,93703,híbrIDO,mAnUaL,116067.14,cArtÃO de CrÉdITo,coMpLETo,nÃo,,0,SIM,ClIENTe DesiStIu,True
40196,B2B,2023-09-12,999266,NiSsan,2012,185513,dieSel,maNual,69301.18,fiNAnCiAMentO,EM andAMeNTO,nÃO,,0,Nao,,True
46161,B2B,2024-03-03,498336,NISsAn,2012,225356,hÍbriDO,aUtOmátiCA,69301.18,CARtÃo De CRédITo,ComPlETO,nÃo,,0,nÃo,,True
89874,b2b,17 de November de 2022,379158,HoNdA,2017,134618,DIEsel,MAnUaL,89561.76,trAnSfeRÊNCiA BANCÁRIA,coMplETo,Não,,0,NÃo,,True
24910,B2c,2023-01-03,324589,hOnDA,2019,88606,híbrIDO,AUTOmátiCA,116067.14,TRanSfERÊncIa bancáRiA,compLETO,nÃO,,0,NÃo,,True
47531,b2c,2022-07-31,731489,NISSaN,2019,81722,diEseL,mANuaL,116067.14,TransfErÊNcia bAncáRiA,CoMPletO,sIM,25156.0,10,nÃO,,True
25819,b2c,16/05/2022,424232,hYUndai,2012,221149,híBRiDO,mAnUaL,72948.61,cARTÃo dE crÉditO,cOMPlEto,SIM,5982.0,10,nao,,True
12778,B2B,17/05/2023,119324,voLksWagEn,2016,137528,diEsEl,ManUAl,85083.67,FInAncIaMeNTo,EM anDamenTO,NãO,,0,SIM,prOblEma Na docUMeNtaÇãO,True
30253,b2c,31 de July de 2024,143051,chEvRolET,2014,150854,híbrIdo,ManuAl,80829.49,CArTÃo DE cReDITO,COmPLeto,NÃO,,0,Não,,True
28895,B2B,2023-11-13,406374,nIssAn,2019,78272,hÍbRIdO,mAnuaL,110263.78,finANciAmeNTo,em ANdAMeNTo,NãO,,0,nÃO,,True
26299,B2c,2023-01-06,512477,VolKSWAgEn,2022,38585,hÍbRIDO,MAnUal,135375.0,CARTão dE cRédito,COMPlETO,NÃo,,0,NÃO,,True
49771,b2C,31/08/2023,203420,NIssaN,2013,218539,hibrIDo,MANuAL,76788.01,cartÃO DE CrÉdIto,CoMpLeTO,Sim,48548.0,15,SIm,fInANcIaMEnto NeGadO,True
18349,B2C,2024-03-24,912946,VOLKsWAgeN,2021,52265,ElÉtRIco,autOMática,128606.25,fiNAncIAmENTO,EM ANdaMENTo,Não,,0,NÃo,,True
67946,b2c,2023-07-31,734727,FORd,2011,253831,diEsEL,manuAL,69301.18,fiNANCiamEnto,Em ANdaMEnto,nÃO,,0,SIm,pRObLEMA nA dOcumeNTaÇÃO,True
22717,b2B,26 de September de 2023,769397,nIssaN,2020,70532,EléTRICo,aUTOMátiCa,116067.14,FinanCiAMeNto,em ANDAmENTo,Nao,,0,siM,fInANciamEntO nEgAdo,True
93242,B2b,18/07/2023,823661,vOLKswagEN,2013,207506,diESeL,maNuAl,72948.61,TRANSfERÊnCiA BANCáRiA,COMpLETo,nãO,,0,SIm,pRoblEMa Na documENtação,True
